cuil;status
67219453431;5
60366085214;5
67302199040;1
63253653614;2
64310465281;2
60356900440;5
64351788427;2
60213050569;3
63271255375;5
63219441772;1
60259524035;2
63306580185;6
60217965163;4
64217236698;6
64266741764;4
60395630027;2
63347533337;3
60315903915;6
67204886969;1
67374198448;2
63343965046;1
60382023555;5
63352304745;2
67324106887;4
67376449480;5
63377422424;2
67252624055;1
60350805683;5
63306469136;3
63290509612;4
64273126668;5
67234747769;5
60282550124;5
64348857299;2
63299942149;6
60305575111;1
64384098698;1
63316426753;5
63317430079;5
64242388591;3
67363708109;6
64288277875;4
67353333132;4
63335136847;5
64397451486;4
67359311920;4
63357670405;3
63386242226;2
67283215706;6
60201872369;3
63259853339;6
67287801609;1
63227789214;6
64275693160;1
60312862096;1
67204557788;3
63230577244;2
67345493244;4
63246395391;3
64338987712;5
67353810801;4
63333800804;6
63253248523;4
60311047402;2
64331921945;6
64267387379;2
67340371272;4
63353739338;1
63286190520;2
64292110152;3
60398123541;4
67365885335;3
60391712851;1
63328643619;3
67333028422;2
60280668160;2
63226450477;5
64269677153;5
63316042009;2
64385994662;1
64250360175;3
67377177530;6
64345190323;5
67299796172;4
67212102617;4
63382322136;1
67266488129;6
67330600370;4
64328644051;3
63341626929;5
67273450162;6
64317395491;1
63303754459;4
64304158202;1
67380787829;1
63348617003;3
64277459890;5
64271273239;3
67299636108;5
67333599284;2
60248631425;6
60278135384;4
64226394344;4
63361340282;1
63305746569;4
60252860803;4
64230882574;5
64265296839;1
63323292869;2
67243354304;2
64239715263;2
67220992389;4
64322272089;2
63340437919;5
64204557231;3
63295491762;1
60336709859;6
64260381510;4
64282338201;1
63326843778;3
64344233401;3
60329107410;6
67204033584;1
67288836709;5
67288953047;5
60323405389;6
67367339338;1
63323878821;2
64336151323;5
63319052854;4
63371754778;2
63215945644;4
63392797418;5
67239642257;5
63341338044;6
63289685309;2
60206001316;3
67300171718;1
67366869112;6
60335998521;4
64369260119;5
63346244625;1
64268649938;1
67349712209;2
60233068848;3
60215572490;6
64232290895;2
63350113004;4
63307160961;3
63325442672;1
64349375166;2
64346101170;4
64303402444;2
63221019727;6
63398895268;5
64398377352;2
60232563101;2
60233161414;2
67304807587;3
63272382796;6
64388853784;1
63294973623;2
60290971341;4
63347716253;6
63251542831;5
64370648385;2
64347141370;6
60293741703;6
63350162358;4
60278993755;3
63374074794;5
63237183721;5
60253832463;1
67362298021;1
67234853152;4
63321114980;1
60379768817;6
64336906790;6
60394983589;2
63330530415;1
67267729856;6
64236596603;3
63206638925;1
64244425699;1
63244479946;2
64224997114;2
64318932849;4
64319834769;2
64209487657;2
60348328363;2
67232364332;3
64240808321;1
67383228295;6
64276217451;4
63231081595;4
64220028702;4
67373880008;4
67320791658;3
64385442368;3
67326840669;2
60223984986;2
64247787842;3
64224553720;3
63257701346;3
67239360618;6
60317414504;1
60396139033;1
63302691381;3
60246970427;2
64200467718;1
60225445292;5
60332716800;3
60257661078;3
63337534181;4
64341863056;5
63285898589;6
67288675888;2
60311660716;5
63383243868;6
60397059807;1
64312618026;6
60333169234;5
63254601308;3
60295967911;3
64377201556;5
60246141056;1
60302000614;3
63235665613;1
63393402212;4
64205879100;5
64217339527;5
64324069329;5
63263069147;3
60262633058;2
60358484967;5
64354317948;1
64369557619;1
64267794489;5
64380901895;5
64314738630;2
67240859332;4
64294184829;3
63254910610;1
63368876358;4
63278485287;4
64289421503;6
63305260934;2
64384681792;6
67262292018;2
64399926481;6
67333800095;5
60287756790;6
64214838670;3
63222196789;6
60271060869;1
67356995799;5
60262792369;5
63274385121;6
63228776523;1
64243290659;1
64350708209;5
64212763614;6
64286701874;2
63240565333;5
67265977755;3
60353155620;3
67208112101;2
64286929433;6
63306609069;3
67323918500;3
67301896902;1
63315771392;4
64237059695;3
63259907278;6
60216273322;4
67374520889;6
67218539979;1
67351708074;1
64274131207;4
67373545462;3
64245961942;3
60393891427;6
63200412038;6
63323894606;5
64203648098;3
64284484639;1
67261637542;4
60315922111;2
63209033250;4
63311804881;5
60390131723;5
60320023036;6
63233582648;3
60235509795;4
67368016109;4
67336942060;3
60296694315;4
63331466788;5
67373690454;4
63296270867;3
64330604759;3
63297609779;2
60318717500;2
64223949558;4
60324163207;4
67213844900;4
67303070580;6
67331906139;4
67369792919;2
64265584088;1
60378264440;3
63311691289;5
67270813345;3
60200354888;5
63258917598;4
67279632378;4
67255955052;3
67376339022;5
60328497428;4
63393506425;5
60265508858;6
60354524816;2
67275809265;1
67235955862;2
67202175284;4
67336122624;2
67271464409;4
63329594175;4
64361965017;4
64220038058;3
60255332964;2
64366069508;1
64310937205;2
64389972159;3
63318931722;4
64200072330;3
67273947628;3
63344097102;4
60263539063;1
60225956394;2
67244477719;5
67335764231;1
67239506213;3
64355770158;3
64328326114;1
63203655446;4
63261779104;4
67238087780;6
64272820846;1
67218367361;2
64328758871;3
60242286475;6
64377133097;3
64350943631;2
67309649211;6
63373862055;1
67366896349;1
60332018879;4
60308700553;3
60355423304;1
67337846545;6
63373803733;2
64271934499;6
64299619964;1
60360919091;6
60332186941;5
64234300723;3
67210288569;2
63313944060;5
64347107393;4
63343091437;5
63271166798;6
64323842718;5
67352939703;6
60308359975;6
60367476667;6
64292866206;1
67354020936;5
67214124537;6
67239399484;5
63310067115;4
64228792746;2
63333887411;6
67227888587;2
64295863509;1
60317082889;2
67283575575;1
64337632359;2
63225880664;2
60394728112;1
63216841524;5
64209165519;4
60333658269;5
67395773035;4
67297474437;3
63210014677;3
60285407489;4
67374564754;4
64274158245;4
64299391467;4
60354725943;6
67284926312;2
64326397960;2
67368603667;1
63324412699;6
67253104616;6
60245883619;1
63221199288;6
64211803574;3
60204074332;5
60262537725;1
63376234569;4
63239961349;5
60244201973;2
60301023564;2
67325402439;2
67283795370;4
60247377419;3
64284914420;1
60214083704;5
67246688424;5
64349065728;5
67289533777;2
60325647208;1
60202013263;1
63210466047;3
60213354038;4
60218024834;6
67291778140;2
64334173303;1
60341459543;1
64374018084;2
63319731255;5
60329711121;4
64320395788;5
60208897147;6
64354728009;1
67221683699;5
67284382401;1
60312176532;5
63388784379;1
67327016986;2
64237623019;1
64207207169;1
64207027616;5
63387222466;3
63214887470;3
64361779035;2
63268820738;3
64309724923;3
64233743826;3
67284811787;6
60293663656;2
63335992611;6
67380709632;2
64207444454;3
63356258721;3
60343487519;3
63293112918;2
60323928153;4
67245360069;4
64226460096;1
67270351856;3
64263623719;5
60337899431;5
60205952813;2
64394436729;3
67253707019;3
64253573692;5
64255621325;4
60264286533;5
67291528454;2
64326683610;2
64203207989;5
60388970009;1
63380950423;4
67237864953;2
67209403460;5
63218764330;6
60307309168;6
67324093173;5
60317906067;6
60269600163;3
64231360318;3
63206594952;6
63210640624;6
67377286348;3
63335434171;6
64222823968;4
60300366670;3
67316938520;6
67240906209;5
63202846069;3
60258303825;4
60290299724;1
67269304747;3
63303184939;4
63276873387;6
63241651039;4
60239760964;6
60278360663;4
63340584068;4
67257391040;4
63296867014;2
60294503318;1
63308807489;5
64366912566;1
60347905898;5
63290726338;4
64383461322;2
63359871505;6
63353060955;6
64389911109;2
64202801127;3
67201335929;3
67332171604;6
64339551837;4
64332517358;2
67276735257;1
64352623162;1
63259683825;3
64240566599;4
60347270566;6
67259560168;1
64248687019;6
64342792429;1
67205277290;6
63224310341;6
64317987437;1
64284907793;2
64307183089;2
64397868459;2
63265589911;4
67327151506;4
60353713836;2
64300699039;2
60253086779;5
64261857144;6
64323200309;6
64286682462;1
60256268526;5
63255066511;4
63334054405;5
64271641476;1
60291479059;6
63343073323;3
64350903265;1
60352252479;1
60248756775;2
60359101565;4
60395236957;4
63393763398;2
60374379099;2
67389022869;1
64223486689;6
63232608309;2
67260612988;4
64246106549;6
64324624799;6
64287100939;1
64395148599;6
67306133419;3
64366734609;2
67266847472;2
63292558335;5
67292400060;2
67311426059;3
67345517339;6
67366437484;3
67318340118;1
64295858700;2
67267852623;2
64371500470;5
60200658526;5
67241150493;1
60313592688;6
60249347747;6
60377709929;1
60307725250;3
60234927186;3
60354933511;6
63331865003;3
67345190012;4
67278554535;4
60273143249;2
60392259220;5
67258764339;2
67384961379;1
60271167833;4
64244544477;3
64387635317;2
67323329637;4
60335324024;2
67256548868;5
64202687499;1
60393506302;2
64222758139;5
63278715029;5
64223990957;6
63375082200;4
60206641226;2
60324551959;2
67352595281;6
64304259378;2
64349122284;5
67303826200;4
67368687844;6
67268970395;4
63357579777;5
60349031380;4
67255363694;1
64263817891;1
67274080075;1
64243562595;1
67321408989;4
67332456358;2
60320890219;5
67264829221;2
60380729221;1
60230221637;1
67359039244;6
60390665523;4
67323536128;4
64218007021;1
63336233226;3
63279793839;2
60322855004;1
63278734333;4
60207216677;1
60354530271;5
67219640479;3
64296925967;4
60358938789;6
63339097110;6
60358703065;1
64307344988;3
64252834319;2
63296175791;6
60299058355;6
60329471821;6
67298600401;6
60344553346;6
63320887986;3
64258240411;5
60254529047;3
60208040416;1
64378777702;1
67365451289;3
64264131128;3
64298078137;3
64247168603;2
67385552731;4
64265890871;2
67258027466;5
60376514075;1
60326581677;2
67368774011;6
60234620951;4
64386292904;6
60320238172;2
63313912541;6
67274271032;3
63285112895;6
64388838092;3
67348900770;2
64219354566;1
67216291104;5
67325614207;2
67228770059;3
63336521140;1
64364957023;3
67202547920;6
60314250837;2
64323078007;4
67267911459;4
63348328605;4
63257265481;4
63208171331;3
67352852691;5
64254716314;3
64318064889;6
67290875495;3
64381947678;6
60389092137;1
63280962653;1
63394955869;1
63335961979;1
64351258541;1
60222926281;4
67382952291;2
60361580489;3
64324578852;1
67203262369;4
63310530540;5
60262417109;4
67347963906;4
64388056981;5
64234017924;1
60224601355;2
64234847811;4
60323989756;6
60231969189;3
67242359353;6
63377522194;2
63372481189;5
64267008882;5
60320684619;2
64236172315;1
64339146347;1
64266184164;4
60305004629;4
60348416726;6
60396037524;1
67220889863;6
64353271804;3
63290311820;6
63287456346;1
64202510823;4
63364327392;2
67264921259;2
67383015992;4
60371303793;2
60363320344;4
63207972160;1
64391056984;4
63361713305;3
67259666089;6
63300201549;6
63254279945;3
60334236619;5
60291041259;5
64280676932;4
64234474217;1
63291060449;6
60222103560;2
60295546207;3
64308002274;4
67233789809;4
67307352033;4
64223893218;4
60334039024;5
63225758540;2
67364427694;4
60331214755;5
63323640094;4
63297846738;3
64391226189;6
64250602209;5
63369398042;5
63255658532;2
67345421073;3
64292815490;3
60397308300;1
63239114298;4
63248870819;3
64295500407;6
64392548839;5
64397872600;1
64323990660;6
60225357415;2
60323699944;5
64233589630;3
67327336018;1
67223140129;2
63224706717;5
60269998337;3
67376044243;4
60346120129;2
63201010804;5
63344898229;5
63254435386;2
64325928759;4
64258045600;4
63280706053;5
63319510119;1
60297980397;5
63236763562;6
64326945959;6
64268877965;3
67231546658;2
60206769532;2
67298242068;4
64237552782;1
64285147725;5
63243523631;5
63225932737;6
63214906416;6
64380643691;1
63248762987;1
60345680694;3
67381239397;5
67349857100;4
64337347019;2
67218064202;3
67357060130;2
67277383788;4
60275209840;1
60314502577;6
64276016561;5
67219998608;1
67398973892;3
67240330099;4
60280499709;5
60314191555;4
64331132215;5
64349677995;6
67264684126;2
63290230391;2
67228789379;4
64289223701;3
60266936004;3
63255524978;2
60234844736;2
63360787240;1
67391161779;6
63354666725;6
60301019869;2
63268478193;2
60256443212;6
60240853739;4
64335012281;4
64335805877;4
60254872027;3
64257112249;4
67288642890;6
63238828726;6
67351084348;1
64396995385;4
63284224029;3
63328727422;3
63201355178;1
60244875885;3
63336119539;6
60327347219;4
64275954312;6
67307142160;2
67366659924;3
64225567229;5
60285398048;1
64215492700;3
67363019673;4
63293627292;4
63277445168;2
60384109139;2
63343840685;2
60346801096;2
60361162008;6
63396817677;6
67275798921;1
67392226750;5
60207567453;2
60205686722;5
67385055258;1
64382804897;3
64212767695;4
67284674224;2
63290243999;3
67217029399;1
60390756219;4
64244899356;3
63385178303;5
64277014643;5
64371528960;6
60318782787;4
63307016054;3
64202128279;4
60367358451;5
64391159384;5
64367848837;4
63249802982;5
64247498085;4
67357640951;2
67302776862;1
60245725984;6
63273584872;4
60328426768;3
67250929576;1
67276036952;2
64221590455;6
64214471661;5
67386758341;2
60223899652;1
67262750024;4
63395296436;4
63216504420;5
60223447204;5
60378542645;5
67271709142;2
67216069729;1
64233046858;2
64303648949;4
64214037554;5
63295152453;2
60257961284;5
64371566021;6
67205208302;6
63332682646;5
64388812646;4
64258092285;3
67299802687;3
60346638446;3
60392655630;2
67309676099;2
67242340261;3
60269215553;3
63388352525;5
64234200524;3
60262654497;3
63370686310;6
63379496939;3
63292978423;3
67248246577;3
67254263750;2
67340380816;3
63386420353;5
60280164332;4
63333582661;3
67298682696;5
60204728952;6
63215151761;5
67253320149;1
63376412034;6
64261908334;5
63379275410;3
67344540168;5
63204461459;3
67388623427;6
60351217246;2
63347831397;6
63343130254;1
63241479066;3
63335218339;2
64329079986;2
60244827589;1
63202806645;6
63387478525;3
67355082579;2
64358009911;3
64334633703;4
64238345047;1
67378184182;1
64282951388;4
60372851530;3
63240977836;6
64206820150;6
64235304773;4
63273383273;3
63241973206;6
64294125513;4
60352563059;3
67306814610;4
67386776455;1
67279218385;1
67284819508;6
60346684928;1
64242266011;6
67382809014;6
64295508709;3
63329081933;2
67216748937;2
64358838705;2
60351499276;5
67274770136;6
63378097810;2
64209046898;3
63313193820;6
64304806026;3
60324409591;5
63255523408;5
63218238213;3
60377829371;4
64394731984;3
63255844239;4
64283276404;6
63393603978;4
64261230141;2
67375569237;1
60228287094;4
67266480293;3
67247594652;2
67278822793;4
67318864907;2
64375208987;5
63218534610;4
64385199226;3
63377133635;4
64238039019;6
67370318333;2
67325256849;3
60218165179;6
63302190064;6
67355829925;3
63318779459;6
60254090559;5
64399734493;1
63374601891;1
60243510050;4
63345181573;1
60292407508;3
63312700753;6
67368742241;5
